Match ID:,NA1_5311914571
Game Duration:,1579
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,500",+5
2,"2,997","3,075",-78
3,"4,404","4,527",-123
4,"5,873","6,899","-1,026"
5,"7,534","8,446",-912
6,"10,026","10,311",-285
7,"12,284","12,870",-586
8,"13,830","15,029","-1,199"
9,"15,724","16,965","-1,241"
10,"17,333","18,584","-1,251"
11,"20,524","20,757",-233
12,"22,066","23,767","-1,701"
13,"24,176","26,649","-2,473"
14,"25,771","28,816","-3,045"
15,"27,911","31,376","-3,465"
16,"30,804","34,144","-3,340"
17,"33,943","35,958","-2,015"
18,"35,595","37,500","-1,905"
19,"39,163","39,284",-121
20,"41,327","40,819",+508
21,"42,997","44,246","-1,249"
22,"43,855","49,056","-5,201"
23,"45,513","51,496","-5,983"
24,"47,685","54,103","-6,418"
25,"48,918","56,815","-7,897"
26,"50,617","60,879","-10,262"
""
Objective Timeline
Time,Team,Objective,Details
12:57,Neutral,Bot Lane Outer Turret,Team 100's building
14:30,Neutral,Top Lane Outer Turret,Team 100's building
15:28,Neutral,Top Lane Outer Turret,Team 200's building
15:53,Team 200,Water Dragon,
16:16,Neutral,Mid Lane Outer Turret,Team 200's building
17:27,Team 200,Monster,
20:14,Neutral,Mid Lane Outer Turret,Team 100's building
20:20,Neutral,Bot Lane Outer Turret,Team 200's building
21:57,Neutral,Top Lane Inner Turret,Team 100's building
21:57,Neutral,Mid Lane Inner Turret,Team 100's building
22:08,Neutral,Bot Lane Inner Turret,Team 100's building
23:50,Team 200,Earth Dragon,
23:51,Neutral,Dragon Soul Given,
25:11,Neutral,Top Lane Base Turret,Team 100's building
25:14,Neutral,Mid Lane Base Turret,Team 100's building
25:34,Neutral,Inhibitor Building (Mid Lane),Team 100's building
25:35,Neutral,Inhibitor Building (Top Lane),Team 100's building
25:55,Neutral,Mid Lane Nexus Turret,Team 100's building
25:59,Neutral,Mid Lane Nexus Turret,Team 100's building
