Match ID:,NA1_5314268589
Game Duration:,2082
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,525",-25
2,"2,992","3,032",-40
3,"4,526","4,829",-303
4,"6,014","6,445",-431
5,"7,369","7,707",-338
6,"8,722","9,793","-1,071"
7,"10,173","11,947","-1,774"
8,"11,195","14,185","-2,990"
9,"12,702","16,503","-3,801"
10,"14,267","18,247","-3,980"
11,"15,304","21,215","-5,911"
12,"16,846","22,908","-6,062"
13,"19,156","25,124","-5,968"
14,"20,495","28,112","-7,617"
15,"22,938","32,135","-9,197"
16,"24,187","33,978","-9,791"
17,"26,387","36,608","-10,221"
18,"27,708","38,903","-11,195"
19,"29,046","40,946","-11,900"
20,"31,267","44,069","-12,802"
21,"33,152","46,066","-12,914"
22,"35,286","48,130","-12,844"
23,"36,825","49,929","-13,104"
24,"40,351","51,648","-11,297"
25,"45,150","52,602","-7,452"
26,"46,667","55,158","-8,491"
27,"48,462","58,097","-9,635"
28,"49,680","60,509","-10,829"
29,"51,825","62,179","-10,354"
30,"54,578","63,942","-9,364"
""
Objective Timeline
Time,Team,Objective,Details
7:23,Team 100,Air Dragon,
13:01,Neutral,Top Lane Outer Turret,Team 100's building
14:27,Neutral,Bot Lane Outer Turret,Team 100's building
14:44,Neutral,Top Lane Inner Turret,Team 100's building
15:32,Team 200,Chemtech Dragon,
15:33,Neutral,Dragon Soul Given,
16:39,Neutral,Mid Lane Outer Turret,Team 100's building
16:46,Team 200,Monster,
17:18,Neutral,Mid Lane Inner Turret,Team 100's building
18:13,Neutral,Top Lane Base Turret,Team 100's building
18:42,Neutral,Inhibitor Building (Top Lane),Team 100's building
19:26,Neutral,Bot Lane Inner Turret,Team 100's building
21:18,Neutral,Bot Lane Base Turret,Team 100's building
21:23,Neutral,Inhibitor Building (Bot Lane),Team 100's building
22:26,Team 200,Water Dragon,
23:44,Neutral,Mid Lane Base Turret,Team 100's building
24:39,Neutral,Mid Lane Nexus Turret,Team 100's building
24:40,Neutral,Mid Lane Outer Turret,Team 200's building; 400 gold
26:17,Team 200,Monster,
27:31,Neutral,Inhibitor Building (Mid Lane),Team 100's building
27:38,Neutral,Inhibitor Building (Bot Lane),Team 100's building
27:45,Neutral,Inhibitor Building (Top Lane),Team 100's building
28:15,Neutral,Mid Lane Nexus Turret,Team 100's building
29:13,Team 200,Water Dragon,
32:36,Team 200,Monster,
34:12,Neutral,Mid Lane Inner Turret,Team 200's building; 240 gold
34:20,Neutral,Mid Lane Base Turret,Team 200's building
34:22,Neutral,Inhibitor Building (Mid Lane),Team 200's building
34:31,Neutral,Mid Lane Nexus Turret,Team 200's building
34:34,Neutral,Mid Lane Nexus Turret,Team 200's building
