Match ID:,NA1_5319054402
Game Duration:,1637
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,057","3,015",+42
3,"4,335","4,827",-492
4,"6,234","6,774",-540
5,"7,507","8,421",-914
6,"9,096","10,192","-1,096"
7,"11,105","11,493",-388
8,"12,607","13,033",-426
9,"14,811","14,798",+13
10,"16,912","16,876",+36
11,"19,966","19,285",+681
12,"21,548","20,994",+554
13,"23,846","22,707","+1,139"
14,"25,301","25,562",-261
15,"28,932","27,461","+1,471"
16,"30,359","29,165","+1,194"
17,"33,205","31,285","+1,920"
18,"34,919","32,561","+2,358"
19,"37,477","34,014","+3,463"
20,"41,860","36,288","+5,572"
21,"43,223","38,849","+4,374"
22,"45,341","40,698","+4,643"
23,"48,995","42,531","+6,464"
24,"51,043","43,809","+7,234"
25,"52,786","45,396","+7,390"
26,"56,509","49,615","+6,894"
27,"59,880","50,945","+8,935"
""
Objective Timeline
Time,Team,Objective,Details
7:15,Team 200,Fire Dragon,
12:59,Team 200,Air Dragon,
12:59,Neutral,Dragon Soul Given,
13:56,Neutral,Bot Lane Outer Turret,Team 100's building
14:23,Neutral,Top Lane Outer Turret,Team 200's building
16:52,Team 100,Monster,
17:13,Neutral,Mid Lane Outer Turret,Team 200's building
18:28,Team 200,Chemtech Dragon,
18:36,Neutral,Top Lane Inner Turret,Team 200's building
19:39,Neutral,Mid Lane Inner Turret,Team 200's building
19:47,Neutral,Bot Lane Outer Turret,Team 200's building
19:49,Neutral,Top Lane Outer Turret,Team 100's building
22:05,Neutral,Mid Lane Outer Turret,Team 100's building
22:34,Neutral,Bot Lane Inner Turret,Team 200's building
23:40,Team 100,Chemtech Dragon,
25:45,Team 100,Monster,
25:53,Neutral,Bot Lane Inner Turret,Team 100's building
26:55,Neutral,Bot Lane Base Turret,Team 200's building
27:02,Neutral,Inhibitor Building (Bot Lane),Team 200's building
27:07,Neutral,Mid Lane Base Turret,Team 200's building
27:10,Neutral,Inhibitor Building (Mid Lane),Team 200's building
