Match ID:,NA1_5305370839
Game Duration:,1648
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,927","3,031",-104
3,"4,382","4,535",-153
4,"5,875","6,810",-935
5,"7,347","8,141",-794
6,"9,658","9,849",-191
7,"11,471","12,024",-553
8,"12,543","14,906","-2,363"
9,"14,435","16,172","-1,737"
10,"16,601","18,851","-2,250"
11,"18,425","21,496","-3,071"
12,"21,851","23,174","-1,323"
13,"23,403","25,065","-1,662"
14,"25,224","26,891","-1,667"
15,"26,546","29,707","-3,161"
16,"29,815","32,332","-2,517"
17,"32,330","34,673","-2,343"
18,"34,975","36,962","-1,987"
19,"36,992","38,470","-1,478"
20,"39,391","40,535","-1,144"
21,"43,557","43,285",+272
22,"44,768","44,348",+420
23,"46,186","48,292","-2,106"
24,"47,108","51,816","-4,708"
25,"48,608","54,087","-5,479"
26,"50,766","56,650","-5,884"
27,"52,653","59,922","-7,269"
""
Objective Timeline
Time,Team,Objective,Details
11:01,Team 200,Hextech Dragon,
11:59,Neutral,Top Lane Outer Turret,Team 200's building
14:48,Neutral,Bot Lane Outer Turret,Team 100's building
16:25,Team 200,Monster,
16:30,Team 100,Water Dragon,
16:31,Neutral,Dragon Soul Given,
16:44,Neutral,Top Lane Outer Turret,Team 100's building
17:13,Neutral,Mid Lane Outer Turret,Team 200's building
17:28,Neutral,Bot Lane Outer Turret,Team 200's building
17:33,Neutral,Top Lane Inner Turret,Team 100's building
20:53,Neutral,Mid Lane Inner Turret,Team 200's building
22:28,Team 200,Chemtech Dragon,
23:13,Neutral,Mid Lane Outer Turret,Team 100's building
24:10,Neutral,Mid Lane Inner Turret,Team 100's building
26:02,Neutral,Top Lane Inner Turret,Team 200's building
26:07,Team 200,Monster,
27:15,Neutral,Bot Lane Inner Turret,Team 100's building
