Match ID:,NA1_5303609086
Game Duration:,1816
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,924","2,965",-41
3,"4,793","4,472",+321
4,"6,663","6,030",+633
5,"8,943","8,531",+412
6,"11,211","10,481",+730
7,"12,947","12,396",+551
8,"15,008","14,245",+763
9,"17,196","15,842","+1,354"
10,"18,732","17,796",+936
11,"21,022","19,345","+1,677"
12,"23,913","20,543","+3,370"
13,"26,449","22,309","+4,140"
14,"28,043","24,650","+3,393"
15,"30,871","26,733","+4,138"
16,"33,185","28,361","+4,824"
17,"36,292","31,573","+4,719"
18,"38,456","33,595","+4,861"
19,"40,044","35,092","+4,952"
20,"42,479","36,428","+6,051"
21,"43,519","39,136","+4,383"
22,"48,080","39,935","+8,145"
23,"50,379","42,455","+7,924"
24,"52,741","43,884","+8,857"
25,"54,621","45,586","+9,035"
26,"57,585","49,179","+8,406"
27,"59,635","51,590","+8,045"
28,"62,636","53,396","+9,240"
29,"64,354","55,388","+8,966"
30,"68,566","56,600","+11,966"
""
Objective Timeline
Time,Team,Objective,Details
9:57,Team 100,Fire Dragon,
14:47,Neutral,Top Lane Outer Turret,Team 200's building
15:12,Team 100,Chemtech Dragon,
15:12,Neutral,Dragon Soul Given,
15:58,Neutral,Bot Lane Outer Turret,Team 200's building
16:16,Team 200,Monster,710 gold
19:39,Neutral,Top Lane Inner Turret,Team 200's building
20:44,Team 200,Hextech Dragon,800 gold
21:40,Neutral,Mid Lane Outer Turret,Team 200's building
21:40,Neutral,Bot Lane Inner Turret,Team 200's building
24:07,Neutral,Mid Lane Inner Turret,Team 200's building
26:18,Neutral,Mid Lane Base Turret,Team 200's building
28:16,Team 100,Hextech Dragon,
29:41,Team 100,Monster,
29:52,Neutral,Inhibitor Building (Mid Lane),Team 200's building
30:05,Neutral,Mid Lane Nexus Turret,Team 200's building
30:08,Neutral,Mid Lane Nexus Turret,Team 200's building
