Match ID:,NA1_5300954004
Game Duration:,1655
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,011","2,941",+70
3,"4,504","4,412",+92
4,"6,415","5,757",+658
5,"8,566","7,974",+592
6,"10,135","9,300",+835
7,"11,554","11,524",+30
8,"13,138","12,741",+397
9,"15,490","13,902","+1,588"
10,"17,931","15,795","+2,136"
11,"20,250","16,869","+3,381"
12,"21,823","18,545","+3,278"
13,"24,917","20,045","+4,872"
14,"25,981","23,823","+2,158"
15,"28,510","25,939","+2,571"
16,"31,280","28,693","+2,587"
17,"32,954","30,736","+2,218"
18,"36,595","31,919","+4,676"
19,"38,145","33,835","+4,310"
20,"39,796","35,301","+4,495"
21,"41,524","37,450","+4,074"
22,"43,378","38,663","+4,715"
23,"46,468","40,635","+5,833"
24,"47,701","42,395","+5,306"
25,"49,628","43,934","+5,694"
26,"51,593","45,885","+5,708"
27,"54,594","47,428","+7,166"
28,"57,450","47,909","+9,541"
""
Objective Timeline
Time,Team,Objective,Details
8:00,Team 200,Earth Dragon,
12:28,Neutral,Top Lane Outer Turret,Team 200's building
13:56,Team 200,Chemtech Dragon,
13:57,Neutral,Dragon Soul Given,
14:42,Neutral,Mid Lane Outer Turret,Team 200's building
14:58,Neutral,Mid Lane Inner Turret,Team 200's building
15:27,Neutral,Bot Lane Outer Turret,Team 100's building
15:34,Neutral,Top Lane Inner Turret,Team 200's building
17:26,Team 100,Monster,
18:00,Neutral,Bot Lane Outer Turret,Team 200's building
19:47,Neutral,Top Lane Base Turret,Team 200's building
19:48,Team 200,Water Dragon,
22:30,Neutral,Inhibitor Building (Top Lane),Team 200's building
22:48,Neutral,Bot Lane Inner Turret,Team 200's building
24:58,Neutral,Bot Lane Base Turret,Team 200's building
25:05,Neutral,Mid Lane Nexus Turret,Team 200's building
25:37,Team 100,Water Dragon,
27:14,Neutral,Mid Lane Base Turret,Team 200's building
27:17,Neutral,Inhibitor Building (Mid Lane),Team 200's building
27:22,Neutral,Mid Lane Nexus Turret,Team 200's building
