Match ID:,NA1_5309070496
Game Duration:,1654
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,061","2,986",+75
3,"4,586","4,475",+111
4,"6,070","6,366",-296
5,"8,114","7,578",+536
6,"10,083","8,852","+1,231"
7,"11,760","10,396","+1,364"
8,"14,281","11,722","+2,559"
9,"15,660","13,302","+2,358"
10,"17,742","14,968","+2,774"
11,"19,444","16,811","+2,633"
12,"21,226","19,121","+2,105"
13,"23,836","20,939","+2,897"
14,"25,498","22,488","+3,010"
15,"27,272","24,142","+3,130"
16,"29,602","26,713","+2,889"
17,"31,630","30,243","+1,387"
18,"33,461","32,584",+877
19,"37,091","33,894","+3,197"
20,"40,449","35,898","+4,551"
21,"41,908","37,184","+4,724"
22,"45,257","42,264","+2,993"
23,"47,952","43,863","+4,089"
24,"50,180","45,420","+4,760"
25,"52,795","48,157","+4,638"
26,"54,820","49,569","+5,251"
27,"59,568","51,238","+8,330"
28,"61,887","51,601","+10,286"
""
Objective Timeline
Time,Team,Objective,Details
7:32,Team 100,Fire Dragon,
14:01,Team 100,Earth Dragon,
14:01,Neutral,Dragon Soul Given,
16:07,Neutral,Mid Lane Outer Turret,Team 200's building
16:31,Team 100,Monster,
17:34,Neutral,Bot Lane Outer Turret,Team 100's building
18:36,Neutral,Top Lane Outer Turret,Team 200's building
18:39,Neutral,Bot Lane Outer Turret,Team 200's building
20:14,Team 100,Hextech Dragon,
21:08,Neutral,Top Lane Outer Turret,Team 100's building
21:37,Neutral,Bot Lane Inner Turret,Team 200's building
21:53,Neutral,Top Lane Inner Turret,Team 100's building; 240 gold
22:08,Neutral,Bot Lane Base Turret,Team 200's building
24:38,Neutral,Top Lane Inner Turret,Team 200's building
25:33,Team 100,Hextech Dragon,
25:33,Neutral,Dragon Soul Given,
27:08,Neutral,Mid Lane Inner Turret,Team 200's building
27:15,Neutral,Mid Lane Base Turret,Team 200's building
27:17,Neutral,Inhibitor Building (Mid Lane),Team 200's building
27:23,Neutral,Mid Lane Nexus Turret,Team 200's building
27:26,Neutral,Mid Lane Nexus Turret,Team 200's building
