Match ID:,NA1_5318978680
Game Duration:,2168
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,879","3,289",-410
3,"4,548","5,023",-475
4,"6,887","6,689",+198
5,"8,942","7,971",+971
6,"10,379","9,612",+767
7,"12,428","11,104","+1,324"
8,"14,414","12,580","+1,834"
9,"16,441","14,925","+1,516"
10,"18,949","17,385","+1,564"
11,"20,744","19,188","+1,556"
12,"23,521","20,836","+2,685"
13,"26,114","22,627","+3,487"
14,"28,957","24,643","+4,314"
15,"31,267","26,875","+4,392"
16,"33,709","29,201","+4,508"
17,"35,165","33,266","+1,899"
18,"36,621","35,396","+1,225"
19,"38,514","37,181","+1,333"
20,"39,640","38,564","+1,076"
21,"41,023","41,780",-757
22,"44,839","43,767","+1,072"
23,"47,275","44,632","+2,643"
24,"49,029","47,289","+1,740"
25,"50,682","49,103","+1,579"
26,"52,855","50,380","+2,475"
27,"55,386","52,001","+3,385"
28,"59,754","55,959","+3,795"
29,"61,866","58,035","+3,831"
30,"64,690","61,105","+3,585"
""
Objective Timeline
Time,Team,Objective,Details
7:40,Team 200,Air Dragon,
13:52,Team 100,Water Dragon,
13:53,Neutral,Dragon Soul Given,
14:05,Neutral,Bot Lane Outer Turret,Team 200's building
15:44,Team 100,Monster,
15:45,Neutral,Mid Lane Outer Turret,Team 200's building
16:59,Neutral,Top Lane Outer Turret,Team 100's building
17:17,Neutral,Bot Lane Outer Turret,Team 100's building
19:28,Team 100,Fire Dragon,
20:16,Neutral,Mid Lane Outer Turret,Team 100's building
22:17,Neutral,Top Lane Outer Turret,Team 200's building
24:09,Neutral,Mid Lane Inner Turret,Team 100's building
25:17,Team 100,Fire Dragon,
27:07,Team 100,Monster,
28:01,Neutral,Top Lane Inner Turret,Team 200's building
30:00,Neutral,Mid Lane Base Turret,Team 100's building
30:45,Team 100,Fire Dragon,
30:46,Neutral,Dragon Soul Given,
31:39,Neutral,Mid Lane Inner Turret,Team 200's building
33:11,Neutral,Inhibitor Building (Mid Lane),Team 100's building
33:21,Neutral,Mid Lane Nexus Turret,Team 100's building
34:17,Team 100,Monster,
35:35,Neutral,Mid Lane Base Turret,Team 200's building
35:38,Neutral,Inhibitor Building (Mid Lane),Team 200's building
35:59,Neutral,Mid Lane Nexus Turret,Team 200's building
36:02,Neutral,Mid Lane Nexus Turret,Team 200's building
