Match ID:,NA1_5308188048
Game Duration:,1903
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,026","3,052",-26
3,"4,887","4,561",+326
4,"7,016","6,172",+844
5,"8,775","7,463","+1,312"
6,"10,585","8,754","+1,831"
7,"12,469","10,854","+1,615"
8,"14,004","12,465","+1,539"
9,"15,234","14,559",+675
10,"17,236","16,137","+1,099"
11,"18,847","18,684",+163
12,"21,436","20,489",+947
13,"23,415","22,421",+994
14,"25,078","23,675","+1,403"
15,"26,877","24,970","+1,907"
16,"29,230","27,752","+1,478"
17,"30,830","29,557","+1,273"
18,"32,359","32,302",+57
19,"34,237","34,602",-365
20,"35,816","36,686",-870
21,"36,908","38,570","-1,662"
22,"38,880","41,315","-2,435"
23,"40,163","44,222","-4,059"
24,"42,038","46,037","-3,999"
25,"43,654","47,411","-3,757"
26,"47,718","48,414",-696
27,"49,372","49,536",-164
28,"54,389","51,114","+3,275"
29,"56,347","53,394","+2,953"
30,"58,011","55,140","+2,871"
""
Objective Timeline
Time,Team,Objective,Details
9:05,Team 200,Fire Dragon,
11:47,Neutral,Top Lane Outer Turret,Team 200's building
15:26,Team 100,Chemtech Dragon,
15:26,Neutral,Dragon Soul Given,
15:58,Neutral,Top Lane Inner Turret,Team 200's building
17:22,Team 100,Monster,
17:43,Neutral,Bot Lane Outer Turret,Team 100's building
21:05,Neutral,Mid Lane Outer Turret,Team 200's building
21:56,Team 200,Earth Dragon,
22:33,Neutral,Top Lane Outer Turret,Team 100's building
23:06,Neutral,Mid Lane Outer Turret,Team 100's building
23:24,Neutral,Bot Lane Outer Turret,Team 200's building
25:35,Team 100,Monster,
27:48,Neutral,Bot Lane Inner Turret,Team 200's building
28:01,Team 100,Earth Dragon,
28:06,Neutral,Mid Lane Inner Turret,Team 200's building
31:08,Neutral,Mid Lane Inner Turret,Team 100's building
31:15,Neutral,Mid Lane Base Turret,Team 100's building
31:20,Neutral,Inhibitor Building (Mid Lane),Team 100's building
31:29,Neutral,Mid Lane Nexus Turret,Team 100's building
31:33,Neutral,Mid Lane Nexus Turret,Team 100's building
