Match ID:,NA1_5316757240
Game Duration:,1589
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,310","3,441",-131
3,"4,912","4,852",+60
4,"6,485","6,278",+207
5,"8,346","8,103",+243
6,"10,262","9,716",+546
7,"11,479","11,708",-229
8,"13,746","13,245",+501
9,"16,232","15,267",+965
10,"18,307","16,990","+1,317"
11,"20,757","19,031","+1,726"
12,"22,870","20,297","+2,573"
13,"25,254","22,019","+3,235"
14,"26,550","23,498","+3,052"
15,"29,017","25,574","+3,443"
16,"31,013","27,953","+3,060"
17,"33,357","30,353","+3,004"
18,"36,467","31,820","+4,647"
19,"40,234","34,070","+6,164"
20,"41,638","35,397","+6,241"
21,"42,952","40,544","+2,408"
22,"44,384","42,558","+1,826"
23,"45,993","46,494",-501
24,"47,986","47,592",+394
25,"48,843","50,678","-1,835"
26,"51,345","53,965","-2,620"
27,"51,685","56,074","-4,389"
""
Objective Timeline
Time,Team,Objective,Details
11:08,Team 200,Hextech Dragon,
11:22,Neutral,Top Lane Outer Turret,Team 200's building
12:39,Neutral,Mid Lane Outer Turret,Team 200's building
14:31,Neutral,Bot Lane Outer Turret,Team 200's building
15:42,Team 100,Monster,
16:22,Neutral,Bot Lane Outer Turret,Team 100's building
16:32,Team 200,Chemtech Dragon,
16:32,Neutral,Top Lane Inner Turret,Team 200's building
16:32,Neutral,Dragon Soul Given,
21:57,Neutral,Top Lane Outer Turret,Team 100's building
22:46,Neutral,Mid Lane Outer Turret,Team 100's building
22:47,Team 200,Earth Dragon,
25:26,Team 200,Monster,
25:40,Neutral,Mid Lane Inner Turret,Team 200's building
25:41,Neutral,Bot Lane Inner Turret,Team 200's building
