Match ID:,NA1_5300028393
Game Duration:,1722
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,932","3,011",-79
3,"4,480","4,462",+18
4,"7,044","7,081",-37
5,"8,902","8,536",+366
6,"10,721","9,888",+833
7,"12,516","11,799",+717
8,"15,017","13,285","+1,732"
9,"17,223","14,857","+2,366"
10,"19,154","16,590","+2,564"
11,"21,635","20,941",+694
12,"23,617","23,041",+576
13,"24,747","25,490",-743
14,"26,482","26,885",-403
15,"29,330","28,776",+554
16,"31,409","30,844",+565
17,"33,869","31,865","+2,004"
18,"35,954","33,726","+2,228"
19,"37,760","35,438","+2,322"
20,"39,450","39,037",+413
21,"41,782","40,341","+1,441"
22,"43,672","42,288","+1,384"
23,"45,631","45,421",+210
24,"47,322","46,716",+606
25,"48,006","50,845","-2,839"
26,"50,101","54,080","-3,979"
27,"51,226","56,879","-5,653"
28,"53,447","60,039","-6,592"
29,"54,281","63,426","-9,145"
""
Objective Timeline
Time,Team,Objective,Details
11:17,Team 200,Hextech Dragon,
14:23,Neutral,Top Lane Outer Turret,Team 200's building
15:32,Neutral,Bot Lane Outer Turret,Team 200's building
15:45,Neutral,Top Lane Outer Turret,Team 100's building
16:45,Team 200,Water Dragon,
16:46,Neutral,Dragon Soul Given,
18:13,Team 100,Monster,
18:22,Neutral,Bot Lane Outer Turret,Team 100's building
19:20,Neutral,Mid Lane Outer Turret,Team 100's building
19:45,Neutral,Mid Lane Inner Turret,Team 100's building
20:54,Neutral,Top Lane Inner Turret,Team 200's building
22:53,Team 200,Earth Dragon,
25:23,Neutral,Mid Lane Base Turret,Team 100's building
25:38,Neutral,Inhibitor Building (Mid Lane),Team 100's building
26:57,Team 200,Monster,
27:11,Neutral,Mid Lane Outer Turret,Team 200's building
28:14,Team 200,Earth Dragon,
28:14,Neutral,Dragon Soul Given,
28:19,Neutral,Bot Lane Inner Turret,Team 100's building
28:29,Neutral,Mid Lane Nexus Turret,Team 100's building
28:33,Neutral,Mid Lane Nexus Turret,Team 100's building
