Match ID:,NA1_5319308493
Game Duration:,1478
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,060","2,976",+84
3,"4,820","5,195",-375
4,"7,263","6,626",+637
5,"9,495","8,860",+635
6,"11,544","10,735",+809
7,"13,301","12,299","+1,002"
8,"14,784","14,053",+731
9,"16,395","15,527",+868
10,"18,776","18,004",+772
11,"20,167","19,518",+649
12,"21,625","21,825",-200
13,"23,856","24,174",-318
14,"25,145","26,215","-1,070"
15,"26,551","28,951","-2,400"
16,"28,669","31,583","-2,914"
17,"30,570","34,938","-4,368"
18,"33,313","38,216","-4,903"
19,"34,687","40,071","-5,384"
20,"37,077","42,481","-5,404"
21,"38,258","44,924","-6,666"
22,"40,065","47,053","-6,988"
23,"40,895","53,207","-12,312"
24,"43,494","54,740","-11,246"
25,"44,017","57,248","-13,231"
""
Objective Timeline
Time,Team,Objective,Details
10:19,Team 100,Hextech Dragon,
14:22,Neutral,Top Lane Outer Turret,Team 100's building
15:44,Neutral,Bot Lane Outer Turret,Team 100's building
15:50,Neutral,Top Lane Outer Turret,Team 200's building
16:13,Team 200,Monster,
17:25,Neutral,Mid Lane Outer Turret,Team 100's building
17:43,Neutral,Top Lane Inner Turret,Team 100's building
19:11,Team 200,Chemtech Dragon,
19:12,Neutral,Dragon Soul Given,
19:56,Neutral,Bot Lane Outer Turret,Team 200's building
22:22,Neutral,Bot Lane Inner Turret,Team 100's building
22:29,Neutral,Mid Lane Inner Turret,Team 100's building
22:38,Neutral,Bot Lane Base Turret,Team 100's building
22:42,Neutral,Top Lane Base Turret,Team 100's building
22:45,Neutral,Mid Lane Base Turret,Team 100's building
22:51,Neutral,Inhibitor Building (Bot Lane),Team 100's building
22:51,Neutral,Inhibitor Building (Mid Lane),Team 100's building
22:55,Neutral,Inhibitor Building (Top Lane),Team 100's building
24:28,Neutral,Mid Lane Nexus Turret,Team 100's building
24:29,Neutral,Mid Lane Nexus Turret,Team 100's building
