Match ID:,NA1_5316731190
Game Duration:,1569
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,895","2,500",+395
2,"3,355","3,050",+305
3,"5,492","4,486","+1,006"
4,"6,845","6,165",+680
5,"8,893","7,483","+1,410"
6,"10,168","8,788","+1,380"
7,"12,284","11,121","+1,163"
8,"13,947","12,865","+1,082"
9,"16,610","14,377","+2,233"
10,"18,015","16,458","+1,557"
11,"19,972","18,079","+1,893"
12,"22,317","19,551","+2,766"
13,"24,716","22,137","+2,579"
14,"27,738","24,859","+2,879"
15,"30,112","26,874","+3,238"
16,"31,531","28,878","+2,653"
17,"34,257","30,283","+3,974"
18,"36,919","31,767","+5,152"
19,"39,489","33,403","+6,086"
20,"43,373","35,515","+7,858"
21,"45,649","36,965","+8,684"
22,"47,775","39,454","+8,321"
23,"50,227","43,162","+7,065"
24,"52,767","44,506","+8,261"
25,"55,733","47,224","+8,509"
26,"58,866","49,636","+9,230"
""
Objective Timeline
Time,Team,Objective,Details
10:07,Team 200,Air Dragon,
12:36,Neutral,Top Lane Outer Turret,Team 200's building
14:10,Neutral,Bot Lane Outer Turret,Team 200's building
15:26,Team 200,Earth Dragon,
15:26,Neutral,Dragon Soul Given,
16:31,Team 100,Monster,
18:11,Neutral,Mid Lane Outer Turret,Team 200's building
19:16,Neutral,Mid Lane Inner Turret,Team 200's building
19:31,Neutral,Top Lane Inner Turret,Team 200's building
19:58,Neutral,Mid Lane Outer Turret,Team 100's building; 500 gold
20:49,Team 100,Water Dragon,
21:29,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
21:37,Neutral,Mid Lane Base Turret,Team 200's building
22:47,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
23:01,Neutral,Bot Lane Inner Turret,Team 200's building
25:53,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:00,Neutral,Mid Lane Nexus Turret,Team 200's building
26:01,Neutral,Mid Lane Nexus Turret,Team 200's building
