Match ID:,NA1_5310050440
Game Duration:,1948
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,980","3,078",-98
3,"4,882","4,842",+40
4,"5,965","6,124",-159
5,"7,998","7,640",+358
6,"10,038","9,046",+992
7,"11,845","10,888",+957
8,"13,744","13,053",+691
9,"15,232","14,261",+971
10,"18,049","15,846","+2,203"
11,"19,885","18,412","+1,473"
12,"22,229","19,944","+2,285"
13,"25,334","22,532","+2,802"
14,"28,333","24,479","+3,854"
15,"30,239","26,636","+3,603"
16,"31,838","28,196","+3,642"
17,"33,806","29,747","+4,059"
18,"36,473","31,066","+5,407"
19,"38,324","32,709","+5,615"
20,"40,606","36,480","+4,126"
21,"43,271","37,546","+5,725"
22,"44,512","39,295","+5,217"
23,"47,324","41,113","+6,211"
24,"49,593","43,082","+6,511"
25,"51,208","44,721","+6,487"
26,"53,164","46,821","+6,343"
27,"55,206","49,899","+5,307"
28,"56,782","51,853","+4,929"
29,"58,726","55,463","+3,263"
30,"60,431","56,945","+3,486"
""
Objective Timeline
Time,Team,Objective,Details
12:06,Team 200,Earth Dragon,
12:32,Neutral,Top Lane Outer Turret,Team 200's building
13:34,Neutral,Bot Lane Outer Turret,Team 200's building
15:51,Team 100,Monster,
17:04,Neutral,Mid Lane Outer Turret,Team 200's building
19:47,Neutral,Mid Lane Inner Turret,Team 200's building
20:34,Team 200,Fire Dragon,
20:35,Neutral,Dragon Soul Given,
20:39,Neutral,Top Lane Inner Turret,Team 200's building
22:37,Neutral,Bot Lane Inner Turret,Team 200's building
25:52,Team 100,Water Dragon,
26:29,Neutral,Top Lane Outer Turret,Team 100's building
28:30,Team 200,Monster,
31:22,Neutral,Mid Lane Outer Turret,Team 100's building
31:33,Neutral,Top Lane Base Turret,Team 200's building
31:42,Neutral,Inhibitor Building (Top Lane),Team 200's building
32:00,Team 100,Water Dragon,
32:06,Neutral,Mid Lane Nexus Turret,Team 200's building
32:17,Neutral,Mid Lane Nexus Turret,Team 200's building
