Match ID:,NA1_5310978611
Game Duration:,1681
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,911","3,031",-120
3,"4,770","4,569",+201
4,"7,426","5,720","+1,706"
5,"8,692","7,657","+1,035"
6,"10,150","9,064","+1,086"
7,"12,013","10,850","+1,163"
8,"13,973","12,294","+1,679"
9,"15,831","13,710","+2,121"
10,"18,028","14,869","+3,159"
11,"19,976","16,986","+2,990"
12,"22,417","18,742","+3,675"
13,"24,466","20,669","+3,797"
14,"27,732","22,892","+4,840"
15,"29,048","25,154","+3,894"
16,"31,702","27,330","+4,372"
17,"34,688","30,399","+4,289"
18,"36,279","32,915","+3,364"
19,"37,727","35,346","+2,381"
20,"39,248","37,655","+1,593"
21,"41,067","41,378",-311
22,"42,281","43,382","-1,101"
23,"43,781","45,045","-1,264"
24,"46,118","46,796",-678
25,"47,523","48,866","-1,343"
26,"49,296","52,313","-3,017"
27,"52,993","53,516",-523
28,"53,635","58,482","-4,847"
""
Objective Timeline
Time,Team,Objective,Details
12:09,Team 100,Air Dragon,
13:56,Neutral,Mid Lane Outer Turret,Team 200's building
15:20,Team 100,Monster,
15:23,Neutral,Top Lane Outer Turret,Team 200's building
16:07,Neutral,Bot Lane Outer Turret,Team 200's building
16:29,Neutral,Bot Lane Inner Turret,Team 200's building
16:50,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
17:36,Team 100,Earth Dragon,
17:37,Neutral,Dragon Soul Given,
19:29,Neutral,Bot Lane Outer Turret,Team 100's building
23:06,Neutral,Mid Lane Outer Turret,Team 100's building
23:10,Team 200,Fire Dragon,
25:16,Neutral,Bot Lane Inner Turret,Team 100's building
25:34,Neutral,Bot Lane Base Turret,Team 100's building
25:44,Neutral,Inhibitor Building (Bot Lane),Team 100's building
26:54,Team 100,Monster,
27:43,Neutral,Mid Lane Inner Turret,Team 100's building
27:47,Neutral,Mid Lane Nexus Turret,Team 100's building
27:52,Neutral,Mid Lane Nexus Turret,Team 100's building
