Match ID:,NA1_5306336503
Game Duration:,1480
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,057","3,089",-32
3,"4,591","4,587",+4
4,"6,758","6,149",+609
5,"8,732","7,665","+1,067"
6,"10,369","9,273","+1,096"
7,"12,821","10,712","+2,109"
8,"14,533","12,805","+1,728"
9,"16,263","14,705","+1,558"
10,"18,611","16,674","+1,937"
11,"21,339","18,114","+3,225"
12,"23,557","21,138","+2,419"
13,"26,662","23,070","+3,592"
14,"28,823","24,455","+4,368"
15,"30,681","25,670","+5,011"
16,"33,877","28,073","+5,804"
17,"36,907","30,629","+6,278"
18,"39,802","34,180","+5,622"
19,"41,006","35,267","+5,739"
20,"42,971","37,118","+5,853"
21,"49,111","39,010","+10,101"
22,"50,190","40,762","+9,428"
23,"53,481","45,427","+8,054"
24,"55,467","48,437","+7,030"
25,"57,175","50,536","+6,639"
""
Objective Timeline
Time,Team,Objective,Details
6:25,Team 100,Fire Dragon,
11:46,Team 100,Chemtech Dragon,
11:46,Neutral,Dragon Soul Given,
14:43,Neutral,Mid Lane Outer Turret,Team 200's building
15:31,Neutral,Top Lane Outer Turret,Team 200's building
16:20,Neutral,Bot Lane Outer Turret,Team 200's building
16:52,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
16:55,Team 100,Monster,
18:40,Team 100,Earth Dragon,
20:43,Neutral,Top Lane Inner Turret,Team 200's building
20:50,Neutral,Bot Lane Inner Turret,Team 200's building
20:53,Neutral,Mid Lane Inner Turret,Team 200's building
22:07,Neutral,Mid Lane Outer Turret,Team 100's building; 500 gold
22:24,Neutral,Bot Lane Base Turret,Team 200's building
22:27,Neutral,Mid Lane Inner Turret,Team 100's building; 800 gold
22:30,Neutral,Inhibitor Building (Bot Lane),Team 200's building
22:38,Neutral,Mid Lane Nexus Turret,Team 200's building
22:46,Neutral,Mid Lane Nexus Turret,Team 200's building
22:53,Neutral,Top Lane Base Turret,Team 200's building
