Match ID:,NA1_5304979963
Game Duration:,1778
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,955","3,078",-123
3,"4,417","4,665",-248
4,"6,479","6,776",-297
5,"7,940","8,246",-306
6,"9,216","10,638","-1,422"
7,"10,948","12,024","-1,076"
8,"12,595","13,941","-1,346"
9,"14,125","15,444","-1,319"
10,"15,627","16,983","-1,356"
11,"17,122","19,488","-2,366"
12,"18,553","21,631","-3,078"
13,"21,694","23,568","-1,874"
14,"23,310","25,805","-2,495"
15,"24,735","27,734","-2,999"
16,"27,072","29,168","-2,096"
17,"29,912","31,319","-1,407"
18,"31,558","34,919","-3,361"
19,"34,545","36,453","-1,908"
20,"36,549","40,412","-3,863"
21,"38,017","42,549","-4,532"
22,"40,874","45,334","-4,460"
23,"42,779","47,628","-4,849"
24,"46,274","49,352","-3,078"
25,"48,178","51,248","-3,070"
26,"49,782","54,961","-5,179"
27,"53,960","57,731","-3,771"
28,"57,019","59,333","-2,314"
29,"58,727","62,851","-4,124"
30,"59,165","65,608","-6,443"
""
Objective Timeline
Time,Team,Objective,Details
7:42,Team 100,Fire Dragon,
12:21,Neutral,Top Lane Outer Turret,Team 100's building
13:46,Team 200,Water Dragon,
13:46,Neutral,Dragon Soul Given,
15:34,Team 200,Monster,
15:48,Neutral,Bot Lane Outer Turret,Team 200's building
17:03,Neutral,Bot Lane Outer Turret,Team 100's building
17:45,Neutral,Mid Lane Outer Turret,Team 100's building
19:17,Neutral,Top Lane Outer Turret,Team 200's building
19:18,Team 200,Hextech Dragon,
19:41,Neutral,Bot Lane Inner Turret,Team 100's building
20:03,Neutral,Bot Lane Base Turret,Team 100's building
22:23,Neutral,Top Lane Inner Turret,Team 100's building
24:03,Neutral,Mid Lane Outer Turret,Team 200's building; 150 gold
24:05,Neutral,Inhibitor Building (Bot Lane),Team 100's building
24:35,Team 200,Hextech Dragon,
25:46,Team 200,Monster,
26:11,Neutral,Mid Lane Inner Turret,Team 100's building
27:24,Neutral,Mid Lane Inner Turret,Team 200's building; 240 gold
29:08,Neutral,Mid Lane Base Turret,Team 100's building
29:16,Neutral,Inhibitor Building (Mid Lane),Team 100's building
29:30,Neutral,Mid Lane Nexus Turret,Team 100's building
29:31,Neutral,Mid Lane Nexus Turret,Team 100's building
