Match ID:,NA1_5309116838
Game Duration:,1629
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,100","3,037",+63
3,"5,075","4,486",+589
4,"7,245","5,688","+1,557"
5,"8,953","7,185","+1,768"
6,"10,814","8,656","+2,158"
7,"12,364","10,758","+1,606"
8,"13,524","12,099","+1,425"
9,"15,413","13,617","+1,796"
10,"17,285","15,260","+2,025"
11,"19,182","17,025","+2,157"
12,"21,095","18,534","+2,561"
13,"25,104","19,472","+5,632"
14,"26,878","22,045","+4,833"
15,"31,657","26,669","+4,988"
16,"33,571","28,883","+4,688"
17,"35,992","31,141","+4,851"
18,"39,133","32,894","+6,239"
19,"41,638","34,385","+7,253"
20,"43,920","38,249","+5,671"
21,"45,479","40,244","+5,235"
22,"48,376","44,476","+3,900"
23,"49,823","46,939","+2,884"
24,"51,799","48,001","+3,798"
25,"55,385","50,487","+4,898"
26,"58,944","51,998","+6,946"
27,"63,683","54,591","+9,092"
""
Objective Timeline
Time,Team,Objective,Details
10:11,Team 100,Earth Dragon,
12:34,Neutral,Bot Lane Outer Turret,Team 200's building
14:55,Neutral,Bot Lane Inner Turret,Team 200's building
15:19,Neutral,Mid Lane Outer Turret,Team 200's building
15:33,Neutral,Top Lane Outer Turret,Team 100's building
16:15,Team 100,Hextech Dragon,
16:16,Neutral,Dragon Soul Given,
17:01,Team 200,Monster,
17:54,Neutral,Top Lane Outer Turret,Team 200's building
19:05,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
21:37,Neutral,Top Lane Inner Turret,Team 200's building
21:37,Neutral,Mid Lane Outer Turret,Team 100's building
22:06,Team 200,Air Dragon,
23:34,Neutral,Mid Lane Inner Turret,Team 200's building
24:30,Neutral,Mid Lane Inner Turret,Team 100's building
25:18,Team 100,Monster,
26:48,Neutral,Mid Lane Base Turret,Team 200's building
26:52,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:59,Neutral,Mid Lane Nexus Turret,Team 200's building
27:01,Neutral,Mid Lane Nexus Turret,Team 200's building
