Match ID:,NA1_5318818277
Game Duration:,1575
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,010","2,976",+34
3,"4,635","4,412",+223
4,"5,799","6,793",-994
5,"7,195","8,425","-1,230"
6,"8,581","10,172","-1,591"
7,"10,099","11,770","-1,671"
8,"11,686","13,660","-1,974"
9,"14,282","15,032",-750
10,"15,683","19,116","-3,433"
11,"17,222","21,012","-3,790"
12,"19,544","22,405","-2,861"
13,"20,652","25,982","-5,330"
14,"22,516","27,839","-5,323"
15,"26,520","29,144","-2,624"
16,"27,633","32,288","-4,655"
17,"28,882","35,194","-6,312"
18,"30,154","37,202","-7,048"
19,"32,452","41,248","-8,796"
20,"35,532","43,419","-7,887"
21,"38,377","46,255","-7,878"
22,"39,684","48,105","-8,421"
23,"41,845","49,407","-7,562"
24,"43,765","52,380","-8,615"
25,"44,886","55,314","-10,428"
26,"45,867","59,658","-13,791"
""
Objective Timeline
Time,Team,Objective,Details
6:15,Team 200,Air Dragon,
11:55,Team 200,Hextech Dragon,
11:55,Neutral,Dragon Soul Given,
12:55,Neutral,Top Lane Outer Turret,Team 100's building
15:30,Neutral,Bot Lane Outer Turret,Team 100's building
15:55,Team 200,Monster,
16:12,Neutral,Mid Lane Outer Turret,Team 100's building
17:44,Team 200,Chemtech Dragon,
18:06,Neutral,Bot Lane Inner Turret,Team 100's building
18:09,Neutral,Mid Lane Inner Turret,Team 100's building
18:39,Neutral,Bot Lane Base Turret,Team 100's building
18:49,Neutral,Inhibitor Building (Bot Lane),Team 100's building
20:46,Neutral,Top Lane Inner Turret,Team 100's building
22:58,Team 200,Chemtech Dragon,
22:58,Neutral,Dragon Soul Given,
24:46,Neutral,Top Lane Base Turret,Team 100's building
24:55,Neutral,Inhibitor Building (Top Lane),Team 100's building
25:22,Team 200,Monster,
26:11,Neutral,Inhibitor Building (Bot Lane),Team 100's building
