Match ID:,NA1_5290004842
Game Duration:,2149
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,521",-21
2,"3,087","3,028",+59
3,"4,600","4,517",+83
4,"6,334","6,663",-329
5,"7,889","8,038",-149
6,"9,210","9,980",-770
7,"10,467","11,837","-1,370"
8,"12,724","14,711","-1,987"
9,"14,524","16,380","-1,856"
10,"16,278","19,329","-3,051"
11,"18,401","22,052","-3,651"
12,"19,979","23,934","-3,955"
13,"23,295","26,470","-3,175"
14,"26,073","27,803","-1,730"
15,"28,133","31,774","-3,641"
16,"29,961","33,651","-3,690"
17,"31,764","35,459","-3,695"
18,"33,511","38,166","-4,655"
19,"36,321","40,633","-4,312"
20,"39,472","42,542","-3,070"
21,"41,023","44,716","-3,693"
22,"43,608","46,963","-3,355"
23,"46,850","49,622","-2,772"
24,"48,597","51,321","-2,724"
25,"51,110","52,975","-1,865"
26,"53,925","56,146","-2,221"
27,"55,395","59,427","-4,032"
28,"56,967","61,996","-5,029"
29,"60,114","63,773","-3,659"
30,"61,308","67,665","-6,357"
""
Objective Timeline
Time,Team,Objective,Details
11:03,Team 200,Chemtech Dragon,
12:56,Neutral,Bot Lane Outer Turret,Team 100's building
15:18,Neutral,Top Lane Outer Turret,Team 100's building
15:19,Neutral,Mid Lane Outer Turret,Team 200's building
17:03,Team 200,Hextech Dragon,
17:03,Neutral,Dragon Soul Given,
17:58,Team 100,Monster,
18:10,Neutral,Bot Lane Inner Turret,Team 100's building
19:17,Neutral,Mid Lane Outer Turret,Team 100's building
19:18,Neutral,Top Lane Outer Turret,Team 200's building
21:36,Neutral,Top Lane Inner Turret,Team 200's building
22:38,Team 100,Fire Dragon,
22:50,Neutral,Top Lane Inner Turret,Team 100's building
26:04,Team 200,Monster,
27:50,Team 200,Fire Dragon,
28:19,Neutral,Mid Lane Inner Turret,Team 200's building
29:09,Neutral,Mid Lane Inner Turret,Team 100's building
30:43,Neutral,Mid Lane Base Turret,Team 100's building
30:48,Neutral,Inhibitor Building (Mid Lane),Team 100's building
32:46,Team 100,Monster,480 gold
33:15,Team 200,Fire Dragon,
33:16,Neutral,Dragon Soul Given,
34:34,Neutral,Bot Lane Base Turret,Team 100's building
34:38,Neutral,Inhibitor Building (Bot Lane),Team 100's building
34:46,Neutral,Mid Lane Nexus Turret,Team 100's building
35:21,Neutral,Top Lane Base Turret,Team 200's building
35:27,Neutral,Inhibitor Building (Top Lane),Team 200's building
35:35,Neutral,Mid Lane Nexus Turret,Team 200's building
35:38,Neutral,Mid Lane Nexus Turret,Team 200's building
