Match ID:,NA1_5311207389
Game Duration:,1808
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,026","3,047",-21
3,"4,536","4,605",-69
4,"6,288","6,313",-25
5,"7,879","8,007",-128
6,"9,505","9,924",-419
7,"11,317","12,363","-1,046"
8,"13,238","14,194",-956
9,"14,429","16,884","-2,455"
10,"16,581","19,280","-2,699"
11,"18,021","21,916","-3,895"
12,"19,983","23,530","-3,547"
13,"22,625","26,065","-3,440"
14,"24,390","28,892","-4,502"
15,"25,730","30,995","-5,265"
16,"27,340","32,788","-5,448"
17,"29,078","34,612","-5,534"
18,"29,861","39,123","-9,262"
19,"34,132","41,626","-7,494"
20,"36,828","43,357","-6,529"
21,"38,889","46,228","-7,339"
22,"40,783","49,876","-9,093"
23,"42,832","51,756","-8,924"
24,"46,557","52,770","-6,213"
25,"48,744","54,360","-5,616"
26,"51,080","55,992","-4,912"
27,"53,460","57,021","-3,561"
28,"55,582","61,664","-6,082"
29,"56,992","64,596","-7,604"
30,"58,532","69,829","-11,297"
""
Objective Timeline
Time,Team,Objective,Details
12:59,Team 200,Hextech Dragon,
14:18,Neutral,Bot Lane Outer Turret,Team 100's building
17:23,Neutral,Mid Lane Outer Turret,Team 100's building
17:28,Neutral,Top Lane Outer Turret,Team 100's building
17:47,Neutral,Mid Lane Inner Turret,Team 100's building
19:56,Team 200,Water Dragon,
19:57,Neutral,Dragon Soul Given,
20:02,Neutral,Top Lane Outer Turret,Team 200's building
20:09,Neutral,Bot Lane Inner Turret,Team 100's building
20:42,Team 200,Monster,
22:07,Neutral,Bot Lane Base Turret,Team 100's building
25:45,Team 100,Chemtech Dragon,
27:14,Neutral,Bot Lane Outer Turret,Team 200's building
27:49,Neutral,Mid Lane Outer Turret,Team 200's building
28:00,Team 200,Monster,
28:13,Neutral,Top Lane Inner Turret,Team 100's building
29:09,Neutral,Mid Lane Base Turret,Team 100's building
29:14,Neutral,Inhibitor Building (Mid Lane),Team 100's building
29:24,Neutral,Mid Lane Nexus Turret,Team 100's building
30:00,Neutral,Mid Lane Nexus Turret,Team 100's building
