Match ID:,NA1_5317973729
Game Duration:,1249
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,122","3,015",+107
3,"4,794","4,473",+321
4,"6,702","6,733",-31
5,"8,274","8,674",-400
6,"10,206","10,273",-67
7,"12,416","11,416","+1,000"
8,"14,078","12,951","+1,127"
9,"15,948","14,407","+1,541"
10,"18,995","15,875","+3,120"
11,"20,921","17,081","+3,840"
12,"23,016","18,267","+4,749"
13,"25,223","21,776","+3,447"
14,"27,965","23,142","+4,823"
15,"30,213","26,622","+3,591"
16,"33,239","28,565","+4,674"
17,"36,824","29,496","+7,328"
18,"42,001","30,814","+11,187"
19,"44,732","33,623","+11,109"
20,"46,536","34,999","+11,537"
21,"50,260","35,761","+14,499"
""
Objective Timeline
Time,Team,Objective,Details
8:58,Team 100,Hextech Dragon,
12:35,Neutral,Bot Lane Outer Turret,Team 100's building
14:16,Neutral,Mid Lane Outer Turret,Team 200's building
14:55,Neutral,Top Lane Outer Turret,Team 100's building; 150 gold
15:42,Neutral,Bot Lane Outer Turret,Team 200's building
15:44,Team 100,Fire Dragon,
15:44,Neutral,Dragon Soul Given,
16:31,Neutral,Top Lane Outer Turret,Team 200's building
17:15,Team 100,Monster,
17:49,Neutral,Mid Lane Inner Turret,Team 200's building
17:54,Neutral,Top Lane Inner Turret,Team 200's building
18:08,Neutral,Bot Lane Inner Turret,Team 200's building
20:23,Neutral,Mid Lane Base Turret,Team 200's building
20:26,Neutral,Inhibitor Building (Mid Lane),Team 200's building
20:37,Neutral,Mid Lane Nexus Turret,Team 200's building
20:37,Neutral,Mid Lane Nexus Turret,Team 200's building
