Match ID:,NA1_5309884430
Game Duration:,1308
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,998","3,050",-52
3,"4,984","4,925",+59
4,"6,315","7,210",-895
5,"7,624","8,724","-1,100"
6,"9,754","10,830","-1,076"
7,"11,435","12,693","-1,258"
8,"12,967","14,626","-1,659"
9,"15,391","16,782","-1,391"
10,"17,472","19,000","-1,528"
11,"19,899","21,451","-1,552"
12,"21,476","23,706","-2,230"
13,"23,000","26,424","-3,424"
14,"25,731","29,611","-3,880"
15,"28,121","31,156","-3,035"
16,"30,730","35,618","-4,888"
17,"32,480","37,596","-5,116"
18,"34,253","40,483","-6,230"
19,"36,552","42,025","-5,473"
20,"38,417","44,364","-5,947"
21,"39,470","47,350","-7,880"
22,"41,123","51,533","-10,410"
""
Objective Timeline
Time,Team,Objective,Details
11:14,Neutral,Top Lane Outer Turret,Team 100's building
11:15,Team 100,Air Dragon,
12:32,Neutral,Mid Lane Outer Turret,Team 100's building
15:36,Neutral,Bot Lane Outer Turret,Team 100's building
15:48,Neutral,Top Lane Outer Turret,Team 200's building
15:56,Neutral,Bot Lane Inner Turret,Team 100's building
16:40,Team 200,Hextech Dragon,
16:41,Neutral,Dragon Soul Given,
17:19,Team 200,Monster,
21:40,Neutral,Mid Lane Inner Turret,Team 100's building
21:44,Neutral,Top Lane Inner Turret,Team 100's building
